Исходный ключ,Коннектор источника,Сигнатуры,Количество записей с неполной информацией,Статус сигнатуры,ID импорта (Сигнатура),Исходный ключ (Сигнатура),Замечания (Сигнатуры),Замечания по нормализации (Сигнатуры),Ответственное лицо за нормализацию (Сигнатуры),Количество неактивных записей,Количество проигнорированных записей,Количество неэффективных записей,Правила распознавания,Количество записей необработанных данных,Сумма количеств,Количество исходных ключей (Сопоставленные продукты),Количество сопоставленных продуктов,Количество сопоставленных продуктов (Лицензия не требуется),Сопоставленный продукт,Количество присвоенных следов продукта,Сопоставленный след программной установки,Количество статусов инвентаризации,Статус инвентаризации,Код (Соответствие),Комментарий,Описание (Соответствие),Издатель (Соответствие),Продукт (Соответствие),Версия продукта (Соответствие),Производитель (или издатель)
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,SimpleClient,,,,SimpleClient,1.6,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,simple-scan,,Simple Scanning Utility,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,simple-scan,3.36.3-0ubuntu0.20.04.0,Canonical
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,Simplified Chinese,,,,Simplified Chinese,1.1,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,Sketch,,,,Sketch,53.2,
custkey_rayventory,,1,0,,55212,asp,freeware / free programs,,,0,0,0,0,3,3,1,1,1,Microsoft Skype 8.x,0,,0,,Skype,,,,Skype,8.61,
custkey_rayventory,,1,0,,55212,asp,freeware / free programs,,,0,0,0,0,3,3,1,1,1,Microsoft Skype 8.x,0,,0,,Skype,,,,Skype,8.75,
custkey_rayventory,,1,0,,55212,asp,freeware / free programs,,,0,0,0,0,3,3,1,1,1,Microsoft Skype 8.x,0,,0,,Skype,,,,Skype,8.83,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,Snagit,,,,Snagit,2020.2.0,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,SoapUI-5.6.0,,5.6.0,,SoapUI-5.6.0,5.6.0,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,SoapUI-5.7.0,,5.7.0,,SoapUI-5.7.0,5.7.0,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,software-properties-gtk,,manage the repositories that you install software from (gtk),Michael Vogt <michael.vogt@ubuntu.com>,software-properties-gtk,0.99.9.11,Michael Vogt <michael.vogt@ubuntu.com>
custkey_rayventory,,1,0,,47550,asp,freeware / free programs,,,0,0,0,0,3,3,1,1,1,Atlassian SourceTree 4.x,0,,0,,Sourcetree,,,,Sourcetree,4.2.1,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,Spectacle,,,,Spectacle,1.2,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,Speedtest,,,,Speedtest,1.27,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,ssh-askpass-gnome,,interactive X program to prompt users for a passphrase for ssh-add,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,ssh-askpass-gnome,1:8.2p1-4ubuntu0.7,Canonical
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,StarCraft,,,,StarCraft,1.23.10.11504,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,StarCraft Launcher,,,,StarCraft Launcher,1.18.5.3107,
custkey_rayventory,,1,0,,46640,asp,,,,0,0,0,0,3,3,1,1,0,Sublime HQ Sublime Text 4 Seat,0,,0,,Sublime Text,,,,Sublime Text,Build 4107,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,switcheroo-control,,D-Bus service to check the availability of dual-GPU,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,switcheroo-control,2.1-1,Canonical
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,Tableau Reader,,,,Tableau Reader,2021.4.3,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,tcl8.6,,Tcl (the Tool Command Language) v8.6 - shell,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,tcl8.6,8.6.10+dfsg-1,Canonical
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,Termius,,,,Termius,7.58.3,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,Termius,,,,Termius,7.59.5,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,Termius,,,,Termius,8.0.0,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,Texifier,,,,Texifier,1.9.19,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,texmaker,,"Copyright (c) 2003-2021, Pascal Brachet",,texmaker,5.1.3,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,tilix,,Tiling terminal emulator for GNOME,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,tilix,1.9.3-4build3,Canonical
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,tilix-common,,Tiling terminal emulator - data files,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,tilix-common,1.9.3-4build3,Canonical
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,timgm6mb-soundfont,,TimGM6mb SoundFont from MuseScore 1.3,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,timgm6mb-soundfont,1.3-3,Canonical
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,tk8.6,,Tk toolkit for Tcl and X11 v8.6 - windowing shell,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,tk8.6,8.6.10-1,Canonical
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,tpm-udev,,udev rules for TPM modules,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,tpm-udev,0.4,Canonical
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,tracker-extract,,"metadata database, indexer and search tool - metadata extractors",Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,tracker-extract,2.3.3-2ubuntu0.20.04.1,Canonical
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,tracker-miner-fs,,"metadata database, indexer and search tool - filesystem indexer",Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,tracker-miner-fs,2.3.3-2ubuntu0.20.04.1,Canonical
custkey_rayventory,,1,0,,55218,asp,freeware / free programs,,,0,0,0,0,3,3,1,1,1,The Tunnelblick Project Tunnelblick 3.x,0,,0,,Tunnelblick,,,,Tunnelblick,3.8.4a (build 5601),
custkey_rayventory,,1,0,,55218,asp,freeware / free programs,,,0,0,0,0,3,3,1,1,1,The Tunnelblick Project Tunnelblick 3.x,0,,0,,Tunnelblick,,,,Tunnelblick,3.8.5a (build 5671),
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,Turkish,,,,Turkish,1.1,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,Ubuntu 20.04.6 LTS,,,Ubuntu,Ubuntu 20.04.6 LTS,20.04,Canonical
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,ubuntu-advantage-desktop-daemon,,Daemon to allow access to ubuntu-advantage via D-Bus,Robert Ancell <robert.ancell@canonical.com>,ubuntu-advantage-desktop-daemon,1.10~20.04.1,Robert Ancell <robert.ancell@canonical.com>
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,ubuntu-advantage-tools,,management tools for Ubuntu Pro,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,ubuntu-advantage-tools,27.14.4~20.04,Canonical
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,ubuntu-docs,,Ubuntu Desktop Guide,Ubuntu Documentation Team <ubuntu-doc@lists.ubuntu.com>,ubuntu-docs,20.04.3,Canonical
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,ubuntu-drivers-common,,Detect and install additional Ubuntu driver packages,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,ubuntu-drivers-common,1:0.9.0~0.20.04.7,Canonical
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,ubuntu-gnome-wallpapers,,Ubuntu GNOME Wallpapers,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,ubuntu-gnome-wallpapers,16.10.4,Canonical
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,ubuntu-gnome-wallpapers-yakkety,,Ubuntu GNOME 16.10 Wallpapers,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,ubuntu-gnome-wallpapers-yakkety,16.10.4,Canonical
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,ubuntu-settings,,default settings for the Ubuntu desktop,Ubuntu Desktop Team <ubuntu-desktop@lists.ubuntu.com>,ubuntu-settings,20.04.6,Canonical
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,ubuntu-wallpapers,,Ubuntu Wallpapers,Ubuntu Artwork Team <ubuntu-art@lists.ubuntu.com>,ubuntu-wallpapers,20.04.2-0ubuntu1,Canonical
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,ubuntu-wallpapers-focal,,Ubuntu 20.04 Wallpapers,Ubuntu Artwork Team <ubuntu-art@lists.ubuntu.com>,ubuntu-wallpapers-focal,20.04.2-0ubuntu1,Canonical
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,uidmap,,programs to help use subuids,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,uidmap,1:4.8.1-1ubuntu5.20.04.4,Canonical
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,uno-libs-private,,LibreOffice UNO runtime environment -- private libraries used by public ones,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,uno-libs-private,1:7.4.6-0ubuntu0.22.10.1~bpo20.0,Canonical
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,Unzip - RAR ZIP 7Z Unarchiver,,,,Unzip - RAR ZIP 7Z Unarchiver,2.3.6,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,update-inetd,,inetd configuration file updater,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,update-inetd,4.50,Canonical
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,ure,,LibreOffice UNO runtime environment,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,ure,1:7.4.6-0ubuntu0.22.10.1~bpo20.0,Canonical
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,ure-java,,LibreOffice UNO runtime environment -- Java support,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,ure-java,1:7.4.6-0ubuntu0.22.10.1~bpo20.0,Canonical
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,usb.ids,,USB ID Repository,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,usb.ids,2020.03.19-1,Canonical
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,usb-creator-common,,create a startup disk using a CD or disc image (common files),Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,usb-creator-common,0.3.7,Canonical
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,usb-creator-gtk,,create a startup disk using a CD or disc image (for GNOME),Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,usb-creator-gtk,0.3.7,Canonical
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,usb-modeswitch,,"mode switching tool for controlling ""flip flop"" USB devices",Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,usb-modeswitch,2.5.2+repack0-2ubuntu3,Canonical
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,usb-modeswitch-data,,mode switching data for usb-modeswitch,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,usb-modeswitch-data,20191128-3,Canonical
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,uswsusp,,tools to use userspace software suspend provided by Linux,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,uswsusp,1.0+20120915-6.2,Canonical
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,vanilla-gnome-default-settings,,default settings for the Ubuntu GNOME desktop,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,vanilla-gnome-default-settings,20.04.1,Canonical
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,vdpau-driver-all:amd64,,Video Decode and Presentation API for Unix (driver metapackage),Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,vdpau-driver-all:amd64,1.3-1ubuntu2,Canonical
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,Visual Studio,,,,Visual Studio,8.10.19.2,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,vlc,,multimedia player and streamer,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,vlc,3.0.9.2-1,Canonical
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,vlc-bin,,binaries from VLC,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,vlc-bin,3.0.9.2-1,Canonical
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,vlc-data,,common data for VLC,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,vlc-data,3.0.9.2-1,Canonical
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,vlc-l10n,,translations for VLC,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,vlc-l10n,3.0.9.2-1,Canonical
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,vlc-plugin-base:amd64,,multimedia player and streamer (base plugins),Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,vlc-plugin-base:amd64,3.0.9.2-1,Canonical
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,vlc-plugin-notify:amd64,,LibNotify plugin for VLC,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,vlc-plugin-notify:amd64,3.0.9.2-1,Canonical
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,vlc-plugin-qt:amd64,,multimedia player and streamer (Qt plugin),Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,vlc-plugin-qt:amd64,3.0.9.2-1,Canonical
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,vlc-plugin-samba:amd64,,Samba plugin for VLC,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,vlc-plugin-samba:amd64,3.0.9.2-1,Canonical
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,vlc-plugin-skins2:amd64,,multimedia player and streamer (Skins2 plugin),Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,vlc-plugin-skins2:amd64,3.0.9.2-1,Canonical
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,vlc-plugin-video-output:amd64,,multimedia player and streamer (video output plugins),Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,vlc-plugin-video-output:amd64,3.0.9.2-1,Canonical
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,vlc-plugin-video-splitter:amd64,,multimedia player and streamer (video splitter plugins),Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,vlc-plugin-video-splitter:amd64,3.0.9.2-1,Canonical
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,vlc-plugin-visualization:amd64,,multimedia player and streamer (visualization plugins),Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,vlc-plugin-visualization:amd64,3.0.9.2-1,Canonical
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,vpnc-scripts,,Network configuration scripts for VPNC and OpenConnect,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,vpnc-scripts,0.1~git20190117-1,Canonical
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,wbritish,,British English dictionary words for /usr/share/dict,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,wbritish,2018.04.16-1,Canonical
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,Webex Teams,,,,Webex Teams,3.0.16285.0,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,whoopsie,,Ubuntu error tracker submission,Evan Dandrea <ev@ubuntu.com>,whoopsie,0.2.69ubuntu0.3,Canonical
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,whoopsie-preferences,,System preferences for error reporting,Evan Dandrea <evan.dandrea@canonical.com>,whoopsie-preferences,22,Evan Dandrea <evan.dandrea@canonical.com>
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,Word,,,,Word,16.75,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,x11vnc,,VNC server to allow remote access to an existing X session,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,x11vnc,0.9.16-3,Canonical
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,x264,,video encoder for the H.264/MPEG-4 AVC standard,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,x264,2:0.155.2917+git0a84d98-2,Canonical
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,Xamarin Profiler,,,,Xamarin Profiler,1.8.0.22,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,xarchiver,,GTK+ frontend for most used compression formats,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,xarchiver,1:0.5.4.14-1,Canonical
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,xbrlapi,,Access software for a blind person using a braille display - xbrlapi,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,xbrlapi,6.0+dfsg-4ubuntu6,Canonical
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,xdotool,,simulate (generate) X11 keyboard/mouse input events,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,xdotool,1:3.20160805.1-4,Canonical
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,Xerox PowerENGAGE,,,,Xerox PowerENGAGE,2.52,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,xeroxofficeprtdrv,,Xerox Unix Print Drivers,"""Visit http://www.xerox.com/support for assistance"" <donotreply@xerox.com>",xeroxofficeprtdrv,5.20.661.4684,"""Visit http://www.xerox.com/support for assistance"" <donotreply@xerox.com>"
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,xfconf,,utilities for managing settings in Xfce,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,xfconf,4.14.1-1,Canonical
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,xfonts-base,,standard fonts for X,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,xfonts-base,1:1.0.5,Canonical
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,xfonts-scalable,,scalable fonts for X,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,xfonts-scalable,1:1.0.3-1.1,Canonical
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,XMind,,"XMind 8 Update 9 (R3.7.9.201912052356), Copyright XMind Ltd., 2006-2014.",,XMind,8_Update_9,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,xorg,,X.Org X Window System,Ubuntu X-SWAT <ubuntu-x@lists.ubuntu.com>,xorg,1:7.7+19ubuntu14,Canonical
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,xorg-docs-core,,Core documentation for the X.org X Window System,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,xorg-docs-core,1:1.7.1-1.1,Canonical
custkey_rayventory,,1,0,,47562,asp,freeware / free programs,,,0,0,0,0,3,3,1,1,1,Apple XQuartz 2.x,0,,0,,XQuartz,,org.xquartz.X11,,XQuartz,2.8.2,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,xul-ext-ubufox,,Ubuntu modifications for Firefox,Ubuntu Mozilla Team <ubuntu-mozillateam@lists.ubuntu.com>,xul-ext-ubufox,3.4-0ubuntu1.17.10.1,Canonical
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,xvfb,,Virtual Framebuffer 'fake' X server,Ubuntu X-SWAT <ubuntu-x@lists.ubuntu.com>,xvfb,2:1.20.13-1ubuntu1~20.04.8,Canonical
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,xwayland,,Xwayland X server,Ubuntu X-SWAT <ubuntu-x@lists.ubuntu.com>,xwayland,2:1.20.13-1ubuntu1~20.04.8,Canonical
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,xxd,,tool to make (or reverse) a hex dump,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,xxd,2:8.1.2269-1ubuntu5.14,Canonical
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,Yandex,,"Yandex ../../chrome/YANDEX_VERSION, © 2012—2023, Yandex",,Yandex,23.5.4.696,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,yaru-theme-gnome-shell,,Yaru GNOME Shell desktop theme from the Ubuntu Community,Ubuntu Desktop Team <ubuntu-desktop@lists.ubuntu.com>,yaru-theme-gnome-shell,20.04.11.1,Canonical
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,YelenaSiri,,,,YelenaSiri,1.14.4,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,zlib1g:amd64,,compression library - runtime,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,zlib1g:amd64,1:1.2.11.dfsg-2ubuntu1.5,Canonical
custkey_rayventory,,0,0,,,,,,,0,0,0,0,3,3,0,0,0,,0,,0,,zsync,,client-side implementation of the rsync algorithm,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,zsync,0.6.2-3ubuntu1,Canonical
custkey_rayventory,,0,0,,,,,,,0,0,0,0,2,2,0,0,0,,0,,0,,1Password,,,,1Password,8.10.4,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,2,2,0,0,0,,0,,0,,250+ Solitaires,,,,250+ Solitaires,1.1.4,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,2,2,0,0,0,,0,,0,,Adobe Creative Cloud Diagnostics,,,,Adobe Creative Cloud Diagnostics,1.0.0.83,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,2,2,0,0,0,,0,,0,,Adobe Lightroom,,,,Adobe Lightroom,6.0,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,2,2,0,0,0,,0,,0,,AltTab,,,,AltTab,6.61.0,
custkey_rayventory,,1,1,,47458,asp,missing information: product family,,,0,0,1,0,2,2,0,0,0,,0,,0,,Amphetamine,,,,Amphetamine,5.2.2,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,2,2,0,0,0,,0,,0,,Android File Transfer,,,,Android File Transfer,1.0.12,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,2,2,0,0,0,,0,,0,,AppCleaner,,,,AppCleaner,3.6.0,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,2,2,0,0,0,,0,,0,,AppCode,,"AppCode 2021.3.2, build OC-213.6777.48. Copyright JetBrains s.r.o., (c) 2000-2022",,AppCode,2021.3.2,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,2,2,0,0,0,,0,,0,,Arabic - English,,,,Arabic - English,1.0,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,2,2,0,0,0,,0,,0,,Araxis Merge,,,,Araxis Merge,2020.5479,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,2,2,0,0,0,,0,,0,,ARCHICAD Installer,,,,ARCHICAD Installer,21.0.0.3010,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,2,2,0,0,0,,0,,0,,Atlassian Companion,,,,Atlassian Companion,1.0.0,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,2,2,0,0,0,,0,,0,,Atlassian Companion,,,,Atlassian Companion,1.3.1,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,2,2,0,0,0,,0,,0,,Battle.net,,"Battle.net 2.22.0, © 2012-2023 Blizzard Entertainment. All rights reserved.",,Battle.net,2.22.0.14235,
custkey_rayventory,,1,0,,46586,asp,freeware / free programs,,,0,0,0,0,2,2,1,1,1,Denys Ievenko Be Focused 2.x,0,,0,,Be Focused,,,,Be Focused,2.1.1,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,2,2,0,0,0,,0,,0,,Beyond Compare,,,,Beyond Compare,4.4.6.27483,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,2,2,0,0,0,,0,,0,,BibDesk,,,,BibDesk,1.8.8,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,2,2,0,0,0,,0,,0,,Blackmagic RAW Player,,,,Blackmagic RAW Player,1.8.1,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,2,2,0,0,0,,0,,0,,Blackmagic RAW Speed Test,,,,Blackmagic RAW Speed Test,1.8.1,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,2,2,0,0,0,,0,,0,,BloomRPC,,,,BloomRPC,1.5.3,
custkey_rayventory,,0,0,,,,,,,0,0,0,0,2,2,0,0,0,,0,,0,,Cakebrew,,,,Cakebrew,1.3,
